ID,Sales
T1198085,42275
T1198086,42275
T1198087,42275
T1198088,42275
T1198089,42275
T1198090,42275
T1198091,42275
T1198092,42275
T1198093,42275
T1198094,42275
T1198095,42275
T1198096,42275
T1198097,42275
T1198098,42275
T1198099,42275
T1198100,42275
T1198101,42275
T1198102,42275
T1198103,42275
T1198104,42275
T1198105,42275
T1198106,42275
T1198107,42275
T1198108,42275
T1198109,42275
T1198110,42275
T1198111,42275
T1198112,42275
T1198113,42275
T1198114,42275
T1198115,42275
T1198116,42275
T1198117,42275
T1198118,42275
T1198119,42275
T1198120,42275
T1198121,42275
T1198122,42275
T1198123,42275
T1198124,42275
T1198125,42275
T1198126,42275
T1198127,42275
T1198128,42275
T1198129,42275
T1198130,42275
T1198131,42275
T1198132,42275
T1198133,42275
T1198134,42275
T1198135,42275
T1198136,42275
T1198137,42275
T1198138,42275
T1198139,42275
T1198140,42275
T1198141,42275
T1198142,42275
T1198143,42275
T1198144,42275
T1198145,42275
T1198146,42275
T1198147,42275
T1198148,42275
T1198149,42275
T1198150,42275
T1198151,42275
T1198152,42275
T1198153,42275
T1198154,42275
T1198155,42275
T1198156,42275
T1198157,42275
T1198158,42275
T1198159,42275
T1198160,42275
T1198161,42275
T1198162,42275
T1198163,42275
T1198164,42275
T1198165,42275
T1198166,42275
T1198167,42275
T1198168,42275
T1198169,42275
T1198170,42275
T1198171,42275
T1198172,42275
T1198173,42275
T1198174,42275
T1198175,42275
T1198176,42275
T1198177,42275
T1198178,42275
T1198179,42275
T1198180,42275
T1198181,42275
T1198182,42275
T1198183,42275
T1198184,42275
T1198185,42275
T1198186,42275
T1198187,42275
T1198188,42275
T1198189,42275
T1198190,42275
T1198191,42275
T1198192,42275
T1198193,42275
T1198194,42275
T1198195,42275
T1198196,42275
T1198197,42275
T1198198,42275
T1198199,42275
T1198200,42275
T1198201,42275
T1198202,42275
T1198203,42275
T1198204,42275
T1198205,42275
T1198206,42275
T1198207,42275
T1198208,42275
T1198209,42275
T1198210,42275
T1198211,42275
T1198212,42275
T1198213,42275
T1198214,42275
T1198215,42275
T1198216,42275
T1198217,42275
T1198218,42275
T1198219,42275
T1198220,42275
T1198221,42275
T1198222,42275
T1198223,42275
T1198224,42275
T1198225,42275
T1198226,42275
T1198227,42275
T1198228,42275
T1198229,42275
T1198230,42275
T1198231,42275
T1198232,42275
T1198233,42275
T1198234,42275
T1198235,42275
T1198236,42275
T1198237,42275
T1198238,42275
T1198239,42275
T1198240,42275
T1198241,42275
T1198242,42275
T1198243,42275
T1198244,42275
T1198245,42275
T1198246,42275
T1198247,42275
T1198248,42275
T1198249,42275
T1198250,42275
T1198251,42275
T1198252,42275
T1198253,42275
T1198254,42275
T1198255,42275
T1198256,42275
T1198257,42275
T1198258,42275
T1198259,42275
T1198260,42275
T1198261,42275
T1198262,42275
T1198263,42275
T1198264,42275
T1198265,42275
T1198266,42275
T1198267,42275
T1198268,42275
T1198269,42275
T1198270,42275
T1198271,42275
T1198272,42275
T1198273,42275
T1198274,42275
T1198275,42275
T1198276,42275
T1198277,42275
T1198278,42275
T1198279,42275
T1198280,42275
T1198281,42275
T1198282,42275
T1198283,42275
T1198284,42275
T1198285,42275
T1198286,42275
T1198287,42275
T1198288,42275
T1198289,42275
T1198290,42275
T1198291,42275
T1198292,42275
T1198293,42275
T1198294,42275
T1198295,42275
T1198296,42275
T1198297,42275
T1198298,42275
T1198299,42275
T1198300,42275
T1198301,42275
T1198302,42275
T1198303,42275
T1198304,42275
T1198305,42275
T1198306,42275
T1198307,42275
T1198308,42275
T1198309,42275
T1198310,42275
T1198311,42275
T1198312,42275
T1198313,42275
T1198314,42275
T1198315,42275
T1198316,42275
T1198317,42275
T1198318,42275
T1198319,42275
T1198320,42275
T1198321,42275
T1198322,42275
T1198323,42275
T1198324,42275
T1198325,42275
T1198326,42275
T1198327,42275
T1198328,42275
T1198329,42275
T1198330,42275
T1198331,42275
T1198332,42275
T1198333,42275
T1198334,42275
T1198335,42275
T1198336,42275
T1198337,42275
T1198338,42275
T1198339,42275
T1198340,42275
T1198341,42275
T1198342,42275
T1198343,42275
T1198344,42275
T1198345,42275
T1198346,42275
T1198347,42275
T1198348,42275
T1198349,42275
T1198350,42275
T1198351,42275
T1198352,42275
T1198353,42275
T1198354,42275
T1198355,42275
T1198356,42275
T1198357,42275
T1198358,42275
T1198359,42275
T1198360,42275
T1198361,42275
T1198362,42275
T1198363,42275
T1198364,42275
T1198365,42275
T1198366,42275
T1198367,42275
T1198368,42275
T1198369,42275
T1198370,42275
T1198371,42275
T1198372,42275
T1198373,42275
T1198374,42275
T1198375,42275
T1198376,42275
T1198377,42275
T1198378,42275
T1198379,42275
T1198380,42275
T1198381,42275
T1198382,42275
T1198383,42275
T1198384,42275
T1198385,42275
T1198386,42275
T1198387,42275
T1198388,42275
T1198389,42275
T1198390,42275
T1198391,42275
T1198392,42275
T1198393,42275
T1198394,42275
T1198395,42275
T1198396,42275
T1198397,42275
T1198398,42275
T1198399,42275
T1198400,42275
T1198401,42275
T1198402,42275
T1198403,42275
T1198404,42275
T1198405,42275
T1198406,42275
T1198407,42275
T1198408,42275
T1198409,42275
T1198410,42275
T1198411,42275
T1198412,42275
T1198413,42275
T1198414,42275
T1198415,42275
T1198416,42275
T1198417,42275
T1198418,42275
T1198419,42275
T1198420,42275
T1198421,42275
T1198422,42275
T1198423,42275
T1198424,42275
T1198425,42275
T1198426,42275
T1198427,42275
T1198428,42275
T1198429,42275
T1198430,42275
T1198431,42275
T1198432,42275
T1198433,42275
T1198434,42275
T1198435,42275
T1198436,42275
T1198437,42275
T1198438,42275
T1198439,42275
T1198440,42275
T1198441,42275
T1198442,42275
T1198443,42275
T1198444,42275
T1198445,42275
T1198446,42275
T1198447,42275
T1198448,42275
T1198449,42275
T1198450,42275
T1198451,42275
T1198452,42275
T1198453,42275
T1198454,42275
T1198455,42275
T1198456,42275
T1198457,42275
T1198458,42275
T1198459,42275
T1198460,42275
T1198461,42275
T1198462,42275
T1198463,42275
T1198464,42275
T1198465,42275
T1198466,42275
T1198467,42275
T1198468,42275
T1198469,42275
T1198470,42275
T1198471,42275
T1198472,42275
T1198473,42275
T1198474,42275
T1198475,42275
T1198476,42275
T1198477,42275
T1198478,42275
T1198479,42275
T1198480,42275
T1198481,42275
T1198482,42275
T1198483,42275
T1198484,42275
T1198485,42275
T1198486,42275
T1198487,42275
T1198488,42275
T1198489,42275
T1198490,42275
T1198491,42275
T1198492,42275
T1198493,42275
T1198494,42275
T1198495,42275
T1198496,42275
T1198497,42275
T1198498,42275
T1198499,42275
T1198500,42275
T1198501,42275
T1198502,42275
T1198503,42275
T1198504,42275
T1198505,42275
T1198506,42275
T1198507,42275
T1198508,42275
T1198509,42275
T1198510,42275
T1198511,42275
T1198512,42275
T1198513,42275
T1198514,42275
T1198515,42275
T1198516,42275
T1198517,42275
T1198518,42275
T1198519,42275
T1198520,42275
T1198521,42275
T1198522,42275
T1198523,42275
T1198524,42275
T1198525,42275
T1198526,42275
T1198527,42275
T1198528,42275
T1198529,42275
T1198530,42275
T1198531,42275
T1198532,42275
T1198533,42275
T1198534,42275
T1198535,42275
T1198536,42275
T1198537,42275
T1198538,42275
T1198539,42275
T1198540,42275
T1198541,42275
T1198542,42275
T1198543,42275
T1198544,42275
T1198545,42275
T1198546,42275
T1198547,42275
T1198548,42275
T1198549,42275
T1198550,42275
T1198551,42275
T1198552,42275
T1198553,42275
T1198554,42275
T1198555,42275
T1198556,42275
T1198557,42275
T1198558,42275
T1198559,42275
T1198560,42275
T1198561,42275
T1198562,42275
T1198563,42275
T1198564,42275
T1198565,42275
T1198566,42275
T1198567,42275
T1198568,42275
T1198569,42275
T1198570,42275
T1198571,42275
T1198572,42275
T1198573,42275
T1198574,42275
T1198575,42275
T1198576,42275
T1198577,42275
T1198578,42275
T1198579,42275
T1198580,42275
T1198581,42275
T1198582,42275
T1198583,42275
T1198584,42275
T1198585,42275
T1198586,42275
T1198587,42275
T1198588,42275
T1198589,42275
T1198590,42275
T1198591,42275
T1198592,42275
T1198593,42275
T1198594,42275
T1198595,42275
T1198596,42275
T1198597,42275
T1198598,42275
T1198599,42275
T1198600,42275
T1198601,42275
T1198602,42275
T1198603,42275
T1198604,42275
T1198605,42275
T1198606,42275
T1198607,42275
T1198608,42275
T1198609,42275
T1198610,42275
T1198611,42275
T1198612,42275
T1198613,42275
T1198614,42275
T1198615,42275
T1198616,42275
T1198617,42275
T1198618,42275
T1198619,42275
T1198620,42275
T1198621,42275
T1198622,42275
T1198623,42275
T1198624,42275
T1198625,42275
T1198626,42275
T1198627,42275
T1198628,42275
T1198629,42275
T1198630,42275
T1198631,42275
T1198632,42275
T1198633,42275
T1198634,42275
T1198635,42275
T1198636,42275
T1198637,42275
T1198638,42275
T1198639,42275
T1198640,42275
T1198641,42275
T1198642,42275
T1198643,42275
T1198644,42275
T1198645,42275
T1198646,42275
T1198647,42275
T1198648,42275
T1198649,42275
T1198650,42275
T1198651,42275
T1198652,42275
T1198653,42275
T1198654,42275
T1198655,42275
T1198656,42275
T1198657,42275
T1198658,42275
T1198659,42275
T1198660,42275
T1198661,42275
T1198662,42275
T1198663,42275
T1198664,42275
T1198665,42275
T1198666,42275
T1198667,42275
T1198668,42275
T1198669,42275
T1198670,42275
T1198671,42275
T1198672,42275
T1198673,42275
T1198674,42275
T1198675,42275
T1198676,42275
T1198677,42275
T1198678,42275
T1198679,42275
T1198680,42275
T1198681,42275
T1198682,42275
T1198683,42275
T1198684,42275
T1198685,42275
T1198686,42275
T1198687,42275
T1198688,42275
T1198689,42275
T1198690,42275
T1198691,42275
T1198692,42275
T1198693,42275
T1198694,42275
T1198695,42275
T1198696,42275
T1198697,42275
T1198698,42275
T1198699,42275
T1198700,42275
T1198701,42275
T1198702,42275
T1198703,42275
T1198704,42275
T1198705,42275
T1198706,42275
T1198707,42275
T1198708,42275
T1198709,42275
T1198710,42275
T1198711,42275
T1198712,42275
T1198713,42275
T1198714,42275
T1198715,42275
T1198716,42275
T1198717,42275
T1198718,42275
T1198719,42275
T1198720,42275
T1198721,42275
T1198722,42275
T1198723,42275
T1198724,42275
T1198725,42275
T1198726,42275
T1198727,42275
T1198728,42275
T1198729,42275
T1198730,42275
T1198731,42275
T1198732,42275
T1198733,42275
T1198734,42275
T1198735,42275
T1198736,42275
T1198737,42275
T1198738,42275
T1198739,42275
T1198740,42275
T1198741,42275
T1198742,42275
T1198743,42275
T1198744,42275
T1198745,42275
T1198746,42275
T1198747,42275
T1198748,42275
T1198749,42275
T1198750,42275
T1198751,42275
T1198752,42275
T1198753,42275
T1198754,42275
T1198755,42275
T1198756,42275
T1198757,42275
T1198758,42275
T1198759,42275
T1198760,42275
T1198761,42275
T1198762,42275
T1198763,42275
T1198764,42275
T1198765,42275
T1198766,42275
T1198767,42275
T1198768,42275
T1198769,42275
T1198770,42275
T1198771,42275
T1198772,42275
T1198773,42275
T1198774,42275
T1198775,42275
T1198776,42275
T1198777,42275
T1198778,42275
T1198779,42275
T1198780,42275
T1198781,42275
T1198782,42275
T1198783,42275
T1198784,42275
T1198785,42275
T1198786,42275
T1198787,42275
T1198788,42275
T1198789,42275
T1198790,42275
T1198791,42275
T1198792,42275
T1198793,42275
T1198794,42275
T1198795,42275
T1198796,42275
T1198797,42275
T1198798,42275
T1198799,42275
T1198800,42275
T1198801,42275
T1198802,42275
T1198803,42275
T1198804,42275
T1198805,42275
T1198806,42275
T1198807,42275
T1198808,42275
T1198809,42275
T1198810,42275
T1198811,42275
T1198812,42275
T1198813,42275
T1198814,42275
T1198815,42275
T1198816,42275
T1198817,42275
T1198818,42275
T1198819,42275
T1198820,42275
T1198821,42275
T1198822,42275
T1198823,42275
T1198824,42275
T1198825,42275
T1198826,42275
T1198827,42275
T1198828,42275
T1198829,42275
T1198830,42275
T1198831,42275
T1198832,42275
T1198833,42275
T1198834,42275
T1198835,42275
T1198836,42275
T1198837,42275
T1198838,42275
T1198839,42275
T1198840,42275
T1198841,42275
T1198842,42275
T1198843,42275
T1198844,42275
T1198845,42275
T1198846,42275
T1198847,42275
T1198848,42275
T1198849,42275
T1198850,42275
T1198851,42275
T1198852,42275
T1198853,42275
T1198854,42275
T1198855,42275
T1198856,42275
T1198857,42275
T1198858,42275
T1198859,42275
T1198860,42275
T1198861,42275
T1198862,42275
T1198863,42275
T1198864,42275
T1198865,42275
T1198866,42275
T1198867,42275
T1198868,42275
T1198869,42275
T1198870,42275
T1198871,42275
T1198872,42275
T1198873,42275
T1198874,42275
T1198875,42275
T1198876,42275
T1198877,42275
T1198878,42275
T1198879,42275
T1198880,42275
T1198881,42275
T1198882,42275
T1198883,42275
T1198884,42275
T1198885,42275
T1198886,42275
T1198887,42275
T1198888,42275
T1198889,42275
T1198890,42275
T1198891,42275
T1198892,42275
T1198893,42275
T1198894,42275
T1198895,42275
T1198896,42275
T1198897,42275
T1198898,42275
T1198899,42275
T1198900,42275
T1198901,42275
T1198902,42275
T1198903,42275
T1198904,42275
T1198905,42275
T1198906,42275
T1198907,42275
T1198908,42275
T1198909,42275
T1198910,42275
T1198911,42275
T1198912,42275
T1198913,42275
T1198914,42275
T1198915,42275
T1198916,42275
T1198917,42275
T1198918,42275
T1198919,42275
T1198920,42275
T1198921,42275
T1198922,42275
T1198923,42275
T1198924,42275
T1198925,42275
T1198926,42275
T1198927,42275
T1198928,42275
T1198929,42275
T1198930,42275
T1198931,42275
T1198932,42275
T1198933,42275
T1198934,42275
T1198935,42275
T1198936,42275
T1198937,42275
T1198938,42275
T1198939,42275
T1198940,42275
T1198941,42275
T1198942,42275
T1198943,42275
T1198944,42275
T1198945,42275
T1198946,42275
T1198947,42275
T1198948,42275
T1198949,42275
T1198950,42275
T1198951,42275
T1198952,42275
T1198953,42275
T1198954,42275
T1198955,42275
T1198956,42275
T1198957,42275
T1198958,42275
T1198959,42275
T1198960,42275
T1198961,42275
T1198962,42275
T1198963,42275
T1198964,42275
T1198965,42275
T1198966,42275
T1198967,42275
T1198968,42275
T1198969,42275
T1198970,42275
T1198971,42275
T1198972,42275
T1198973,42275
T1198974,42275
T1198975,42275
T1198976,42275
T1198977,42275
T1198978,42275
T1198979,42275
T1198980,42275
T1198981,42275
T1198982,42275
T1198983,42275
T1198984,42275
T1198985,42275
T1198986,42275
T1198987,42275
T1198988,42275
T1198989,42275
T1198990,42275
T1198991,42275
T1198992,42275
T1198993,42275
T1198994,42275
T1198995,42275
T1198996,42275
T1198997,42275
T1198998,42275
T1198999,42275
T1199000,42275
T1199001,42275
T1199002,42275
T1199003,42275
T1199004,42275
T1199005,42275
T1199006,42275
T1199007,42275
T1199008,42275
T1199009,42275
T1199010,42275
T1199011,42275
T1199012,42275
T1199013,42275
T1199014,42275
T1199015,42275
T1199016,42275
T1199017,42275
T1199018,42275
T1199019,42275
T1199020,42275
T1199021,42275
T1199022,42275
T1199023,42275
T1199024,42275
T1199025,42275
T1199026,42275
T1199027,42275
T1199028,42275
T1199029,42275
T1199030,42275
T1199031,42275
T1199032,42275
T1199033,42275
T1199034,42275
T1199035,42275
T1199036,42275
T1199037,42275
T1199038,42275
T1199039,42275
T1199040,42275
T1199041,42275
T1199042,42275
T1199043,42275
T1199044,42275
T1199045,42275
T1199046,42275
T1199047,42275
T1199048,42275
T1199049,42275
T1199050,42275
T1199051,42275
T1199052,42275
T1199053,42275
T1199054,42275
T1199055,42275
T1199056,42275
T1199057,42275
T1199058,42275
T1199059,42275
T1199060,42275
T1199061,42275
T1199062,42275
T1199063,42275
T1199064,42275
T1199065,42275
T1199066,42275
T1199067,42275
T1199068,42275
T1199069,42275
T1199070,42275
T1199071,42275
T1199072,42275
T1199073,42275
T1199074,42275
T1199075,42275
T1199076,42275
T1199077,42275
T1199078,42275
T1199079,42275
T1199080,42275
T1199081,42275
T1199082,42275
T1199083,42275
T1199084,42275
T1199085,42275
T1199086,42275
T1199087,42275
T1199088,42275
T1199089,42275
T1199090,42275
T1199091,42275
T1199092,42275
T1199093,42275
T1199094,42275
T1199095,42275
T1199096,42275
T1199097,42275
T1199098,42275
T1199099,42275
T1199100,42275
T1199101,42275
T1199102,42275
T1199103,42275
T1199104,42275
T1199105,42275
T1199106,42275
T1199107,42275
T1199108,42275
T1199109,42275
T1199110,42275
T1199111,42275
T1199112,42275
T1199113,42275
T1199114,42275
T1199115,42275
T1199116,42275
T1199117,42275
T1199118,42275
T1199119,42275
T1199120,42275
T1199121,42275
T1199122,42275
T1199123,42275
T1199124,42275
T1199125,42275
T1199126,42275
T1199127,42275
T1199128,42275
T1199129,42275
T1199130,42275
T1199131,42275
T1199132,42275
T1199133,42275
T1199134,42275
T1199135,42275
T1199136,42275
T1199137,42275
T1199138,42275
T1199139,42275
T1199140,42275
T1199141,42275
T1199142,42275
T1199143,42275
T1199144,42275
T1199145,42275
T1199146,42275
T1199147,42275
T1199148,42275
T1199149,42275
T1199150,42275
T1199151,42275
T1199152,42275
T1199153,42275
T1199154,42275
T1199155,42275
T1199156,42275
T1199157,42275
T1199158,42275
T1199159,42275
T1199160,42275
T1199161,42275
T1199162,42275
T1199163,42275
T1199164,42275
T1199165,42275
T1199166,42275
T1199167,42275
T1199168,42275
T1199169,42275
T1199170,42275
T1199171,42275
T1199172,42275
T1199173,42275
T1199174,42275
T1199175,42275
T1199176,42275
T1199177,42275
T1199178,42275
T1199179,42275
T1199180,42275
T1199181,42275
T1199182,42275
T1199183,42275
T1199184,42275
T1199185,42275
T1199186,42275
T1199187,42275
T1199188,42275
T1199189,42275
T1199190,42275
T1199191,42275
T1199192,42275
T1199193,42275
T1199194,42275
T1199195,42275
T1199196,42275
T1199197,42275
T1199198,42275
T1199199,42275
T1199200,42275
T1199201,42275
T1199202,42275
T1199203,42275
T1199204,42275
T1199205,42275
T1199206,42275
T1199207,42275
T1199208,42275
T1199209,42275
T1199210,42275
T1199211,42275
T1199212,42275
T1199213,42275
T1199214,42275
T1199215,42275
T1199216,42275
T1199217,42275
T1199218,42275
T1199219,42275
T1199220,42275
T1199221,42275
T1199222,42275
T1199223,42275
T1199224,42275
T1199225,42275
T1199226,42275
T1199227,42275
T1199228,42275
T1199229,42275
T1199230,42275
T1199231,42275
T1199232,42275
T1199233,42275
T1199234,42275
T1199235,42275
T1199236,42275
T1199237,42275
T1199238,42275
T1199239,42275
T1199240,42275
T1199241,42275
T1199242,42275
T1199243,42275
T1199244,42275
T1199245,42275
T1199246,42275
T1199247,42275
T1199248,42275
T1199249,42275
T1199250,42275
T1199251,42275
T1199252,42275
T1199253,42275
T1199254,42275
T1199255,42275
T1199256,42275
T1199257,42275
T1199258,42275
T1199259,42275
T1199260,42275
T1199261,42275
T1199262,42275
T1199263,42275
T1199264,42275
T1199265,42275
T1199266,42275
T1199267,42275
T1199268,42275
T1199269,42275
T1199270,42275
T1199271,42275
T1199272,42275
T1199273,42275
T1199274,42275
T1199275,42275
T1199276,42275
T1199277,42275
T1199278,42275
T1199279,42275
T1199280,42275
T1199281,42275
T1199282,42275
T1199283,42275
T1199284,42275
T1199285,42275
T1199286,42275
T1199287,42275
T1199288,42275
T1199289,42275
T1199290,42275
T1199291,42275
T1199292,42275
T1199293,42275
T1199294,42275
T1199295,42275
T1199296,42275
T1199297,42275
T1199298,42275
T1199299,42275
T1199300,42275
T1199301,42275
T1199302,42275
T1199303,42275
T1199304,42275
T1199305,42275
T1199306,42275
T1199307,42275
T1199308,42275
T1199309,42275
T1199310,42275
T1199311,42275
T1199312,42275
T1199313,42275
T1199314,42275
T1199315,42275
T1199316,42275
T1199317,42275
T1199318,42275
T1199319,42275
T1199320,42275
T1199321,42275
T1199322,42275
T1199323,42275
T1199324,42275
T1199325,42275
T1199326,42275
T1199327,42275
T1199328,42275
T1199329,42275
T1199330,42275
T1199331,42275
T1199332,42275
T1199333,42275
T1199334,42275
T1199335,42275
T1199336,42275
T1199337,42275
T1199338,42275
T1199339,42275
T1199340,42275
T1199341,42275
T1199342,42275
T1199343,42275
T1199344,42275
T1199345,42275
T1199346,42275
T1199347,42275
T1199348,42275
T1199349,42275
T1199350,42275
T1199351,42275
T1199352,42275
T1199353,42275
T1199354,42275
T1199355,42275
T1199356,42275
T1199357,42275
T1199358,42275
T1199359,42275
T1199360,42275
T1199361,42275
T1199362,42275
T1199363,42275
T1199364,42275
T1199365,42275
T1199366,42275
T1199367,42275
T1199368,42275
T1199369,42275
T1199370,42275
T1199371,42275
T1199372,42275
T1199373,42275
T1199374,42275
T1199375,42275
T1199376,42275
T1199377,42275
T1199378,42275
T1199379,42275
T1199380,42275
T1199381,42275
T1199382,42275
T1199383,42275
T1199384,42275
T1199385,42275
T1199386,42275
T1199387,42275
T1199388,42275
T1199389,42275
T1199390,42275
T1199391,42275
T1199392,42275
T1199393,42275
T1199394,42275
T1199395,42275
T1199396,42275
T1199397,42275
T1199398,42275
T1199399,42275
T1199400,42275
T1199401,42275
T1199402,42275
T1199403,42275
T1199404,42275
T1199405,42275
T1199406,42275
T1199407,42275
T1199408,42275
T1199409,42275
T1199410,42275
T1199411,42275
T1199412,42275
T1199413,42275
T1199414,42275
T1199415,42275
T1199416,42275
T1199417,42275
T1199418,42275
T1199419,42275
T1199420,42275
T1199421,42275
T1199422,42275
T1199423,42275
T1199424,42275
T1199425,42275
T1199426,42275
T1199427,42275
T1199428,42275
T1199429,42275
T1199430,42275
T1199431,42275
T1199432,42275
T1199433,42275
T1199434,42275
T1199435,42275
T1199436,42275
T1199437,42275
T1199438,42275
T1199439,42275
T1199440,42275
T1199441,42275
T1199442,42275
T1199443,42275
T1199444,42275
T1199445,42275
T1199446,42275
T1199447,42275
T1199448,42275
T1199449,42275
T1199450,42275
T1199451,42275
T1199452,42275
T1199453,42275
T1199454,42275
T1199455,42275
T1199456,42275
T1199457,42275
T1199458,42275
T1199459,42275
T1199460,42275
T1199461,42275
T1199462,42275
T1199463,42275
T1199464,42275
T1199465,42275
T1199466,42275
T1199467,42275
T1199468,42275
T1199469,42275
T1199470,42275
T1199471,42275
T1199472,42275
T1199473,42275
T1199474,42275
T1199475,42275
T1199476,42275
T1199477,42275
T1199478,42275
T1199479,42275
T1199480,42275
T1199481,42275
T1199482,42275
T1199483,42275
T1199484,42275
T1199485,42275
T1199486,42275
T1199487,42275
T1199488,42275
T1199489,42275
T1199490,42275
T1199491,42275
T1199492,42275
T1199493,42275
T1199494,42275
T1199495,42275
T1199496,42275
T1199497,42275
T1199498,42275
T1199499,42275
T1199500,42275
T1199501,42275
T1199502,42275
T1199503,42275
T1199504,42275
T1199505,42275
T1199506,42275
T1199507,42275
T1199508,42275
T1199509,42275
T1199510,42275
T1199511,42275
T1199512,42275
T1199513,42275
T1199514,42275
T1199515,42275
T1199516,42275
T1199517,42275
T1199518,42275
T1199519,42275
T1199520,42275
T1199521,42275
T1199522,42275
T1199523,42275
T1199524,42275
T1199525,42275
T1199526,42275
T1199527,42275
T1199528,42275
T1199529,42275
T1199530,42275
T1199531,42275
T1199532,42275
T1199533,42275
T1199534,42275
T1199535,42275
T1199536,42275
T1199537,42275
T1199538,42275
T1199539,42275
T1199540,42275
T1199541,42275
T1199542,42275
T1199543,42275
T1199544,42275
T1199545,42275
T1199546,42275
T1199547,42275
T1199548,42275
T1199549,42275
T1199550,42275
T1199551,42275
T1199552,42275
T1199553,42275
T1199554,42275
T1199555,42275
T1199556,42275
T1199557,42275
T1199558,42275
T1199559,42275
T1199560,42275
T1199561,42275
T1199562,42275
T1199563,42275
T1199564,42275
T1199565,42275
T1199566,42275
T1199567,42275
T1199568,42275
T1199569,42275
T1199570,42275
T1199571,42275
T1199572,42275
T1199573,42275
T1199574,42275
T1199575,42275
T1199576,42275
T1199577,42275
T1199578,42275
T1199579,42275
T1199580,42275
T1199581,42275
T1199582,42275
T1199583,42275
T1199584,42275
T1199585,42275
T1199586,42275
T1199587,42275
T1199588,42275
T1199589,42275
T1199590,42275
T1199591,42275
T1199592,42275
T1199593,42275
T1199594,42275
T1199595,42275
T1199596,42275
T1199597,42275
T1199598,42275
T1199599,42275
T1199600,42275
T1199601,42275
T1199602,42275
T1199603,42275
T1199604,42275
T1199605,42275
T1199606,42275
T1199607,42275
T1199608,42275
T1199609,42275
T1199610,42275
T1199611,42275
T1199612,42275
T1199613,42275
T1199614,42275
T1199615,42275
T1199616,42275
T1199617,42275
T1199618,42275
T1199619,42275
T1199620,42275
T1199621,42275
T1199622,42275
T1199623,42275
T1199624,42275
T1199625,42275
T1199626,42275
T1199627,42275
T1199628,42275
T1199629,42275
T1199630,42275
T1199631,42275
T1199632,42275
T1199633,42275
T1199634,42275
T1199635,42275
T1199636,42275
T1199637,42275
T1199638,42275
T1199639,42275
T1199640,42275
T1199641,42275
T1199642,42275
T1199643,42275
T1199644,42275
T1199645,42275
T1199646,42275
T1199647,42275
T1199648,42275
T1199649,42275
T1199650,42275
T1199651,42275
T1199652,42275
T1199653,42275
T1199654,42275
T1199655,42275
T1199656,42275
T1199657,42275
T1199658,42275
T1199659,42275
T1199660,42275
T1199661,42275
T1199662,42275
T1199663,42275
T1199664,42275
T1199665,42275
T1199666,42275
T1199667,42275
T1199668,42275
T1199669,42275
T1199670,42275
T1199671,42275
T1199672,42275
T1199673,42275
T1199674,42275
T1199675,42275
T1199676,42275
T1199677,42275
T1199678,42275
T1199679,42275
T1199680,42275
T1199681,42275
T1199682,42275
T1199683,42275
T1199684,42275
T1199685,42275
T1199686,42275
T1199687,42275
T1199688,42275
T1199689,42275
T1199690,42275
T1199691,42275
T1199692,42275
T1199693,42275
T1199694,42275
T1199695,42275
T1199696,42275
T1199697,42275
T1199698,42275
T1199699,42275
T1199700,42275
T1199701,42275
T1199702,42275
T1199703,42275
T1199704,42275
T1199705,42275
T1199706,42275
T1199707,42275
T1199708,42275
T1199709,42275
T1199710,42275
T1199711,42275
T1199712,42275
T1199713,42275
T1199714,42275
T1199715,42275
T1199716,42275
T1199717,42275
T1199718,42275
T1199719,42275
T1199720,42275
T1199721,42275
T1199722,42275
T1199723,42275
T1199724,42275
T1199725,42275
T1199726,42275
T1199727,42275
T1199728,42275
T1199729,42275
T1199730,42275
T1199731,42275
T1199732,42275
T1199733,42275
T1199734,42275
T1199735,42275
T1199736,42275
T1199737,42275
T1199738,42275
T1199739,42275
T1199740,42275
T1199741,42275
T1199742,42275
T1199743,42275
T1199744,42275
T1199745,42275
T1199746,42275
T1199747,42275
T1199748,42275
T1199749,42275
T1199750,42275
T1199751,42275
T1199752,42275
T1199753,42275
T1199754,42275
T1199755,42275
T1199756,42275
T1199757,42275
T1199758,42275
T1199759,42275
T1199760,42275
T1199761,42275
T1199762,42275
T1199763,42275
T1199764,42275
T1199765,42275
T1199766,42275
T1199767,42275
T1199768,42275
T1199769,42275
T1199770,42275
T1199771,42275
T1199772,42275
T1199773,42275
T1199774,42275
T1199775,42275
T1199776,42275
T1199777,42275
T1199778,42275
T1199779,42275
T1199780,42275
T1199781,42275
T1199782,42275
T1199783,42275
T1199784,42275
T1199785,42275
T1199786,42275
T1199787,42275
T1199788,42275
T1199789,42275
T1199790,42275
T1199791,42275
T1199792,42275
T1199793,42275
T1199794,42275
T1199795,42275
T1199796,42275
T1199797,42275
T1199798,42275
T1199799,42275
T1199800,42275
T1199801,42275
T1199802,42275
T1199803,42275
T1199804,42275
T1199805,42275
T1199806,42275
T1199807,42275
T1199808,42275
T1199809,42275
T1199810,42275
T1199811,42275
T1199812,42275
T1199813,42275
T1199814,42275
T1199815,42275
T1199816,42275
T1199817,42275
T1199818,42275
T1199819,42275
T1199820,42275
T1199821,42275
T1199822,42275
T1199823,42275
T1199824,42275
T1199825,42275
T1199826,42275
T1199827,42275
T1199828,42275
T1199829,42275
T1199830,42275
T1199831,42275
T1199832,42275
T1199833,42275
